datetime,total_lmp_day_ahead,total_lmp_real_time,congestion_price_day_ahead,congestion_price_real_time,marginal_loss_price_day_ahead,marginal_loss_price_real_time,rt_da_spread,congestion_share_da,congestion_share_rt,da_price_spike,rt_price_spike,load_mw,temperature_2m,hour,dayofweek,month,is_weekend,sin_hour,cos_hour
2024-01-31 11:00:00,32.411098,23.265829,-0.202698,-0.24818,-0.276204,-0.267658,-9.145269000000003,-0.006253968933727576,-0.010667146225479436,0,0,16787.339,2.1,0,0,2,0,0.0,1.0
2024-01-31 12:00:00,31.216993,21.388517,-0.272424,-0.160804,-0.310583,-0.252346,-9.828475999999998,-0.008726785440224816,-0.007518239810642318,0,0,16573.639,2.5,17,6,7,1,-0.9659258262890683,-0.25881904510252063
2024-01-31 13:00:00,26.521767,24.638298,-0.436945,0.502145,-0.321288,-0.263847,-1.8834690000000016,-0.016474958097626,0.02038066915174092,0,0,16528.056,3.3,8,6,1,1,0.8660254037844387,-0.4999999999999998
2024-01-31 14:00:00,24.999471,22.293137,-0.286521,0.226918,-0.324008,-0.257948,-2.7063339999999982,-0.01146108251650605,0.010178827681362206,0,0,16261.282000000001,4.1,1,6,6,1,0.25881904510252074,0.9659258262890683
2024-01-31 15:00:00,24.641447,21.094508,-0.086658,0.24555,-0.271895,-0.281875,-3.5469389999999983,-0.003516757761831113,0.011640470590733852,0,0,16214.954,4.8,16,5,12,1,-0.8660254037844384,-0.5000000000000004
2024-01-31 16:00:00,26.287319,20.941184,-0.013938,0.245378,-0.238743,-0.291695,-5.346135,-0.0005302176307899638,0.011717484551016791,0,0,16425.416,5.2,9,5,5,1,0.7071067811865476,-0.7071067811865475
2024-01-31 17:00:00,33.549215,26.736434,-0.258004,0.049146,-0.512781,-0.361045,-6.8127809999999975,-0.007690314065470684,0.0018381658526339004,0,0,16636.889,5.2,1,5,11,1,0.25881904510252074,0.9659258262890683
2024-01-31 18:00:00,32.856321,31.224423,-0.149383,0.0,-0.404296,-0.403077,-1.6318979999999996,-0.0045465528535589845,0.0,0,0,17017.964,4.9,17,4,4,0,-0.9659258262890683,-0.25881904510252063
2024-01-31 19:00:00,28.102776,30.734867,-0.108087,0.599143,-0.249137,-0.462609,2.6320910000000026,-0.0038461324959498666,0.019493918747069898,0,0,17001.361,3.8,9,4,10,0,0.7071067811865476,-0.7071067811865475
2024-01-31 20:00:00,26.320938,20.998047,-0.181087,0.299282,-0.217975,-0.404568,-5.322891000000002,-0.006879959977110238,0.014252849324510989,0,0,16841.722,3.4,1,4,3,0,0.25881904510252074,0.9659258262890683
2024-01-31 21:00:00,25.454163,22.579254,-0.123883,0.142227,-0.241954,-0.47214,-2.8749090000000024,-0.004866905268108796,0.006299012358867127,0,0,16448.726,3.3,17,3,9,0,-0.9659258262890683,-0.25881904510252063
2024-01-31 22:00:00,23.697292,21.38518,-0.02526,0.107635,-0.307448,-0.568289,-2.3121120000000026,-0.0010659445813471008,0.005033158477038772,0,0,15927.205999999998,3.2,8,3,2,0,0.8660254037844387,-0.4999999999999998
2024-01-31 23:00:00,20.848708,19.559417,0.036864,0.099595,-0.338156,-0.579345,-1.2892909999999986,0.001768167120955409,0.005091920684548011,0,0,15385.547,3.2,1,3,8,0,0.25881904510252074,0.9659258262890683
2024-02-01 00:00:00,19.198126,20.405531,-0.147225,0.030082,-0.314649,-0.573717,1.2074050000000014,-0.007668717248756468,0.0014742081448407298,0,0,13418.454,3.0,16,2,1,0,-0.8660254037844384,-0.5000000000000004
2024-02-01 01:00:00,19.063132,29.154713,-0.137724,0.027627,-0.269144,-0.653747,10.091581000000001,-0.007224626047807885,0.0009475997928705386,0,0,13112.236,2.6,9,2,7,0,0.7071067811865476,-0.7071067811865475
2024-02-01 02:00:00,18.813582,20.136901,-0.158507,0.072909,-0.287911,-0.461842,1.3233190000000015,-0.008425136691141538,0.0036206663577478975,0,0,13103.912,1.5,0,2,12,0,0.0,1.0
2024-02-01 03:00:00,18.722161,22.700111,-0.108964,0.772212,-0.268875,-0.517934,3.97795,-0.0058200546400599806,0.03401798343629245,0,0,13160.117999999999,0.6,17,1,6,0,-0.9659258262890683,-0.25881904510252063
2024-02-01 04:00:00,19.165783,20.893258,-0.09976,0.747786,-0.324457,-0.554528,1.7274749999999983,-0.005205109543398253,0.035790779973137746,0,0,13518.488000000001,-0.1,8,1,11,0,0.8660254037844387,-0.4999999999999998
2024-02-01 05:00:00,21.868519,20.771149,-0.069538,1.071264,-0.301943,-0.516781,-1.097369999999998,-0.0031798220995212343,0.05157461438459663,0,0,14317.355,-0.5,1,1,5,0,0.25881904510252074,0.9659258262890683
2024-02-01 06:00:00,32.056917,41.859544,0.106493,1.771795,-0.499576,-1.063918,9.802627000000001,0.00332199755828048,0.042327145274205565,0,0,15391.51,-0.8,17,0,10,0,-0.9659258262890683,-0.25881904510252063
2024-02-01 07:00:00,37.511864,65.454056,-0.946046,3.068904,-0.66209,-1.816514,27.94219199999999,-0.025219914424940332,0.04688638393929324,0,0,16092.237000000001,-1.0,9,0,4,0,0.7071067811865476,-0.7071067811865475
2024-02-01 08:00:00,28.263972,24.293963,-0.191601,0.310706,-0.254427,-0.620077,-3.9700089999999975,-0.006778983505927617,0.012789432502222876,0,0,15851.225999999999,-1.1,1,0,9,0,0.25881904510252074,0.9659258262890683
2024-02-01 09:00:00,23.698249,15.66536,-0.625913,0.259204,-0.195838,-0.351343,-8.032889,-0.02641178257515988,0.016546316203393984,0,0,15475.732,-0.2,16,6,3,1,-0.8660254037844384,-0.5000000000000004
2024-02-01 10:00:00,22.86349,19.195587,-0.70808,1.271876,-0.20843,-0.373789,-3.667902999999999,-0.030969900045881012,0.06625877083102485,0,0,14870.217,1.2,9,6,8,1,0.7071067811865476,-0.7071067811865475
2024-02-01 11:00:00,21.062792,17.799188,-0.745745,0.944487,-0.181463,-0.304465,-3.263604000000001,-0.035405799952826764,0.05306348806473643,0,0,14312.154,3.2,0,6,2,1,0.0,1.0
2024-02-01 12:00:00,21.354705,29.004217,-0.383061,2.035389,-0.202234,-0.291172,7.649512000000001,-0.01793801412850236,0.07017562308267104,0,0,13716.342,5.2,17,5,7,1,-0.9659258262890683,-0.25881904510252063
2024-02-01 13:00:00,19.747358,17.622065,-0.38559,1.366,-0.277052,-0.311435,-2.125292999999999,-0.019526156359752026,0.07751645451313453,0,0,13399.765,6.9,8,5,1,1,0.8660254037844387,-0.4999999999999998
2024-02-01 14:00:00,19.502238,14.965253,-0.381203,0.859728,-0.286559,-0.260309,-4.536984999999998,-0.01954662844336122,0.05744827701877142,0,0,13200.11,8.4,1,5,6,1,0.25881904510252074,0.9659258262890683
2024-02-01 15:00:00,19.620741,15.412381,0.024022,0.478917,-0.303281,-0.22237,-4.208359999999999,0.0012243166555228472,0.03107352459039262,0,0,12955.087,9.7,16,4,12,0,-0.8660254037844384,-0.5000000000000004
2024-02-01 16:00:00,22.78038,18.783851,0.227322,0.509839,-0.476942,-0.270155,-3.9965290000000024,0.009978850221111325,0.027142410786797664,0,0,13171.756000000001,10.2,9,4,5,0,0.7071067811865476,-0.7071067811865475
2024-02-01 17:00:00,30.144596,25.615432,0.22101,0.877478,-0.586414,-0.397879,-4.5291640000000015,0.007331662364955895,0.034255834529747536,0,0,13588.847,10.2,0,4,11,0,0.0,1.0
2024-02-01 18:00:00,29.694578,22.415627,0.059964,0.376106,-0.545386,-0.291313,-7.278950999999999,0.0020193585509112135,0.016778741009564443,0,0,14111.257,9.6,17,3,4,0,-0.9659258262890683,-0.25881904510252063
2024-02-01 19:00:00,27.056731,19.92718,0.085838,0.618087,-0.599107,-0.227574,-7.129550999999999,0.003172519252233391,0.031017283930792016,0,0,14010.815,7.3,9,3,10,0,0.7071067811865476,-0.7071067811865475
2024-02-01 20:00:00,25.650929,23.420489,0.136135,1.193753,-0.615206,-0.321597,-2.2304400000000015,0.005307215188970349,0.05097045582609313,0,0,14031.652,5.8,1,3,3,0,0.25881904510252074,0.9659258262890683
2024-02-01 21:00:00,22.426051,19.543693,0.154413,0.951343,-0.598362,-0.266817,-2.882358,0.0068854298066119615,0.04867774990120854,0,0,13817.137999999999,5.7,17,2,9,0,-0.9659258262890683,-0.25881904510252063
2024-02-01 22:00:00,20.649847,17.048066,-0.01,0.521805,-0.610153,-0.236239,-3.6017810000000026,-0.0004842650892280219,0.030607870710965105,0,0,13411.667,5.4,8,2,2,0,0.8660254037844387,-0.4999999999999998
2024-02-01 23:00:00,17.627282,15.930713,-0.010421,0.154929,-0.582297,-0.197549,-1.6965690000000002,-0.0005911858674525091,0.009725176770179715,0,0,12858.159,5.7,1,2,8,0,0.25881904510252074,0.9659258262890683
2024-02-02 00:00:00,17.165122,16.742092,0.031677,0.65289,-0.506555,-0.159965,-0.4230300000000007,0.0018454281886257492,0.038996918664644775,0,0,13967.189,6.4,16,1,1,0,-0.8660254037844384,-0.5000000000000004
2024-02-02 01:00:00,16.840173,18.787688,0.084444,2.465226,-0.434271,-0.189205,1.9475149999999992,0.005014437797046385,0.13121497440238522,0,0,13745.793,6.4,9,1,7,0,0.7071067811865476,-0.7071067811865475
2024-02-02 02:00:00,16.489699,15.630534,0.297953,1.645508,-0.378254,-0.209141,-0.8591650000000008,0.018069038131017432,0.1052752260415415,0,0,13671.079,6.1,0,1,12,0,0.0,1.0
2024-02-02 03:00:00,16.603388,14.600375,0.282092,1.485677,-0.358704,-0.224468,-2.0030129999999993,0.016990026372930636,0.10175608503206253,0,0,13810.869999999999,5.9,17,0,6,0,-0.9659258262890683,-0.25881904510252063
2024-02-02 04:00:00,17.526342,17.323101,0.376437,1.879693,-0.400095,-0.251592,-0.20324099999999845,0.021478355266603837,0.10850788204721544,0,0,14017.165,5.4,8,0,11,0,0.8660254037844387,-0.4999999999999998
2024-02-02 05:00:00,19.519211,13.610107,0.416087,0.876884,-0.396876,-0.154277,-5.909103999999999,0.021316794003610084,0.06442888362303104,0,0,14669.759,4.8,1,0,5,0,0.25881904510252074,0.9659258262890683
2024-02-02 06:00:00,27.952763,18.632181,1.004409,1.117267,-0.791646,-0.141753,-9.320582000000002,0.03593236919012264,0.05996437024736933,0,0,15730.891,4.2,17,6,10,1,-0.9659258262890683,-0.25881904510252063
2024-02-02 07:00:00,28.637119,22.273624,0.515499,1.31699,-0.84838,-0.2117,-6.363494999999997,0.018001077552528943,0.05912778270837292,0,0,16363.397,3.8,9,6,4,1,0.7071067811865476,-0.7071067811865475
2024-02-02 08:00:00,26.931199,28.222751,0.274418,1.113979,-0.623219,-0.261229,1.2915519999999994,0.010189594603641673,0.039470957313835216,0,0,16258.444,3.3,1,6,9,1,0.25881904510252074,0.9659258262890683
2024-02-02 09:00:00,23.965839,21.428239,0.203579,0.68694,-0.42774,-0.235368,-2.5375999999999976,0.008494549262389689,0.03205769732174445,0,0,16071.2,4.1,16,5,3,1,-0.8660254037844384,-0.5000000000000004
2024-02-02 10:00:00,24.078539,25.637984,0.100136,0.799214,-0.291597,-0.28873,1.5594450000000002,0.004158724082054979,0.031173043871156172,0,0,16035.939,4.1,9,5,8,1,0.7071067811865476,-0.7071067811865475
2024-02-02 11:00:00,23.480378,19.816236,-0.063465,0.172588,-0.286157,-0.298852,-3.664142000000002,-0.0027028951578207125,0.008709423928943923,0,0,15716.437,4.8,0,5,2,1,0.0,1.0
2024-02-02 12:00:00,23.793008,19.236994,-0.105434,0.509252,-0.251558,-0.303092,-4.556014000000001,-0.004431301834555765,0.026472535158039767,0,0,15574.841,5.2,17,4,7,0,-0.9659258262890683,-0.25881904510252063
2024-02-02 13:00:00,21.667465,19.657904,-0.157105,0.662235,-0.22543,-0.281832,-2.0095610000000015,-0.007250732838382339,0.033687976093483826,0,0,15343.267,6.1,8,4,1,0,0.8660254037844387,-0.4999999999999998
2024-02-02 14:00:00,21.043837,19.231604,-0.111976,0.50829,-0.184187,-0.321686,-1.812232999999999,-0.005321082842449312,0.02642993272948008,0,0,14963.144,6.5,1,4,6,0,0.25881904510252074,0.9659258262890683
2024-02-02 15:00:00,20.656734,18.903868,0.008474,1.29586,-0.10174,-0.337825,-1.752866000000001,0.0004102294196168669,0.06854999199105707,0,0,14808.408,6.2,16,3,12,0,-0.8660254037844384,-0.5000000000000004
2024-02-02 16:00:00,22.893524,17.85665,0.089553,1.271118,-0.056029,-0.319468,-5.036874000000001,0.003911717566941638,0.07118457269420636,0,0,14839.296999999999,6.2,9,3,5,0,0.7071067811865476,-0.7071067811865475
2024-02-02 17:00:00,28.690571,18.519208,0.044322,0.740604,-0.183751,-0.30973,-10.171363,0.0015448280900369673,0.039991127050357664,0,0,15228.12,5.7,0,3,11,0,0.0,1.0
2024-02-02 18:00:00,28.420163,20.386902,0.017801,0.4656,-0.267638,-0.230365,-8.033261,0.0006263510874304275,0.022838192875013576,0,0,15758.850999999999,4.7,17,2,4,0,-0.9659258262890683,-0.25881904510252063
2024-02-02 19:00:00,26.833759,23.239648,0.267774,1.377181,-0.114015,-0.195866,-3.5941110000000016,0.009978996979141088,0.05925997674319336,0,0,15820.74,3.5,9,2,10,0,0.7071067811865476,-0.7071067811865475
2024-02-02 20:00:00,24.556782,21.429272,0.216617,0.976999,-0.069835,-0.15856,-3.1275099999999973,0.008821066212991589,0.04559179611887888,0,0,15855.574,2.6,1,2,3,0,0.25881904510252074,0.9659258262890683
2024-02-02 21:00:00,23.453258,21.873792,0.222233,0.753931,-0.018975,-0.130973,-1.579466,0.009475570515618767,0.03446732052677469,0,0,15706.285,0.2,17,1,9,0,-0.9659258262890683,-0.25881904510252063
2024-02-02 22:00:00,22.911563,25.724095,0.240157,0.862805,-0.098594,-0.26871,2.8125319999999974,0.010481912560919567,0.03354073291985588,0,0,15358.249,-0.2,8,1,2,0,0.8660254037844387,-0.4999999999999998
2024-02-02 23:00:00,20.777354,20.779826,0.319967,1.349563,-0.242613,-0.308904,0.002472000000000918,0.0153997953733666,0.0649458277465846,0,0,14989.505000000001,-0.4,1,1,8,0,0.25881904510252074,0.9659258262890683
2024-02-03 00:00:00,21.275353,18.409196,0.067025,1.379811,-0.301672,-0.280615,-2.8661569999999976,0.0031503590093193757,0.07495226842063063,0,0,14692.377,-0.9,16,0,1,0,-0.8660254037844384,-0.5000000000000004
2024-02-03 01:00:00,21.009593,17.068433,0.066205,0.829425,-0.216612,-0.180158,-3.94116,0.003151179558785361,0.048594091795069884,0,0,14684.033,-1.3,9,0,7,0,0.7071067811865476,-0.7071067811865475
2024-02-03 02:00:00,19.923623,16.964248,0.135459,0.631633,-0.191836,-0.122384,-2.959374999999998,0.006798914032854366,0.037233185933145986,0,0,14682.231,-1.7,0,0,12,0,0.0,1.0
2024-02-03 03:00:00,20.130334,20.083012,0.17002,1.003249,-0.199686,-0.101904,-0.047322000000001196,0.008445960211092373,0.04995510633564328,0,0,14783.514,-2.1,17,6,6,1,-0.9659258262890683,-0.25881904510252063
2024-02-03 04:00:00,21.467711,24.728214,0.257536,1.463677,-0.229825,-0.150463,3.260503,0.011996435018153541,0.05919056669438399,0,0,15011.755000000001,-2.4,8,6,11,1,0.8660254037844387,-0.4999999999999998
2024-02-03 05:00:00,23.027805,23.309873,0.407489,1.523802,-0.219684,-0.159763,0.2820679999999989,0.017695520697695675,0.06537152733521973,0,0,15397.971,-2.7,1,6,5,1,0.25881904510252074,0.9659258262890683
2024-02-03 06:00:00,26.224417,23.056089,0.727816,0.798964,-0.083399,-0.175375,-3.168327999999999,0.027753371981539193,0.034653058461042545,0,0,15852.865,-2.7,17,5,10,1,-0.9659258262890683,-0.25881904510252063
2024-02-03 07:00:00,27.769875,27.525898,0.527719,0.686205,-0.157844,-0.226973,-0.24397699999999745,0.01900329043612908,0.024929431911721825,0,0,16368.999,-2.9,9,5,4,1,0.7071067811865476,-0.7071067811865475
2024-02-03 08:00:00,24.705098,28.538876,0.498537,0.827944,-0.183439,-0.099901,3.833777999999999,0.02017951922311743,0.02901109349926746,0,0,16591.564,-3.2,1,5,9,1,0.25881904510252074,0.9659258262890683
2024-02-03 09:00:00,19.870811,15.585543,0.215028,0.749027,-0.104217,-0.062651,-4.285268,0.01082129964398534,0.04805908911867877,0,0,16234.916000000001,-3.0,16,4,3,0,-0.8660254037844384,-0.5000000000000004
2024-02-03 10:00:00,19.866694,15.608473,0.422169,0.577373,-0.105475,-0.027234,-4.258220999999999,0.021250088212965885,0.03699099841477126,0,0,15713.231,-1.5,9,4,8,0,0.7071067811865476,-0.7071067811865475
2024-02-03 11:00:00,19.172163,18.499101,0.432111,0.732219,-0.119948,0.113549,-0.6730620000000016,0.022538458493180973,0.03958132884403409,0,0,15201.148000000001,0.6,0,4,2,0,0.0,1.0
2024-02-03 12:00:00,18.527503,14.533056,0.316952,0.125898,-0.119449,0.077991,-3.994446999999999,0.01710710828113211,0.008662871731864242,0,0,14567.262,2.3,17,3,7,0,-0.9659258262890683,-0.25881904510252063
2024-02-03 13:00:00,17.213698,12.819114,0.269038,0.045739,-0.11534,0.034208,-4.394584,0.015629297086541195,0.003568031300759163,0,0,14088.009,4.0,8,3,1,0,0.8660254037844387,-0.4999999999999998
2024-02-03 14:00:00,15.955369,12.575673,0.147297,0.063261,-0.111928,-0.005089,-3.379695999999999,0.009231814068355298,0.0050304266022184255,0,0,13564.224999999999,5.3,1,3,6,0,0.25881904510252074,0.9659258262890683
2024-02-03 15:00:00,16.51537,14.345638,0.033495,0.269996,-0.098125,-0.091857,-2.1697320000000015,0.002028110784075682,0.018820773255257106,0,0,13383.673999999999,6.5,16,2,12,0,-0.8660254037844384,-0.5000000000000004
2024-02-03 16:00:00,18.358146,24.509111,0.139558,2.053619,-0.121412,-0.219508,6.150964999999999,0.007601965906579018,0.08379002404452776,0,0,13584.07,7.2,9,2,5,0,0.7071067811865476,-0.7071067811865475
2024-02-03 17:00:00,24.583721,22.641556,0.06681,1.745048,-0.163089,-0.305992,-1.9421649999999993,0.0027176520592631192,0.07707279482028531,0,0,13977.758000000002,7.2,0,2,11,0,0.0,1.0
2024-02-03 18:00:00,25.776865,23.87794,0.018324,1.031928,-0.191459,-0.279821,-1.898925000000002,0.0007108699991251845,0.04321679340847661,0,0,14861.805,6.4,17,1,4,0,-0.9659258262890683,-0.25881904510252063
2024-02-03 19:00:00,23.253387,23.696298,0.059688,0.576405,-0.146301,-0.371774,0.4429109999999987,0.0025668518740947287,0.024324685653429913,0,0,15084.209,2.8,9,1,10,0,0.7071067811865476,-0.7071067811865475
2024-02-03 20:00:00,22.443032,20.470526,0.072867,0.437188,-0.139835,-0.324163,-1.9725059999999992,0.0032467538254189543,0.02135694998750887,0,0,15160.905999999999,1.8,1,1,3,0,0.25881904510252074,0.9659258262890683
2024-02-03 21:00:00,21.518426,19.519302,0.184017,0.555499,-0.125591,-0.326197,-1.999124000000002,0.008551601311359854,0.02845895821479682,0,0,15113.667000000001,1.1,17,0,9,0,-0.9659258262890683,-0.25881904510252063
2024-02-03 22:00:00,20.976713,29.264929,0.154586,0.898472,-0.287873,-0.569377,8.288215999999998,0.007369410069156212,0.030701321708315098,0,0,14954.743999999999,0.5,8,0,2,0,0.8660254037844387,-0.4999999999999998
2024-02-03 23:00:00,20.615412,21.41217,0.196678,1.682274,-0.421266,-0.584271,0.7967580000000005,0.009540338073282261,0.07856625461127947,0,0,14786.074,-0.6,1,0,8,0,0.25881904510252074,0.9659258262890683
2024-02-04 00:00:00,21.678368,26.379003,0.026449,2.724661,-0.228081,-0.745658,4.700635000000002,0.0012200641671919216,0.10328900603256311,0,0,14597.488,-1.9,16,6,1,1,-0.8660254037844384,-0.5000000000000004
2024-02-04 01:00:00,21.078478,26.285493,0.03792,2.798515,-0.139442,-0.671355,5.207014999999998,0.0017989913693009525,0.10646614084810965,0,0,14490.796999999999,-2.3,9,6,7,1,0.7071067811865476,-0.7071067811865475
2024-02-04 02:00:00,20.585123,29.159052,0.0,2.14617,-0.124877,-0.764619,8.573929,0.0,0.07360218706698696,0,0,14495.575,-2.8,0,6,12,1,0.0,1.0
2024-02-04 03:00:00,21.626151,23.67937,0.0,0.880338,-0.143849,-0.612635,2.0532189999999986,0.0,0.03717742490615249,0,0,14586.369999999999,-2.3,17,5,6,1,-0.9659258262890683,-0.25881904510252063
2024-02-04 04:00:00,22.154795,29.866204,0.0,0.953565,-0.145205,-0.731528,7.711409,0.0,0.03192789415086028,0,0,14757.623,-1.9,8,5,11,1,0.8660254037844387,-0.4999999999999998
2024-02-04 05:00:00,23.245931,25.10486,0.02,1.033682,-0.154069,-0.637989,1.8589289999999998,0.0008603656269994091,0.04117457735275162,0,0,14993.986,-1.5,1,5,5,1,0.25881904510252074,0.9659258262890683
2024-02-04 06:00:00,25.46451,59.969936,0.082258,2.166486,-0.187748,-1.637383,34.505426,0.003230299738734419,0.03612620163543279,0,0,15463.73,-2.1,17,4,10,0,-0.9659258262890683,-0.25881904510252063
2024-02-04 07:00:00,26.68938,36.330764,0.156018,1.70265,-0.326638,-0.969386,9.641384000000002,0.0058456959284929055,0.04686524070894848,0,0,15953.276,-3.0,9,4,4,0,0.7071067811865476,-0.7071067811865475
2024-02-04 08:00:00,21.616513,22.68479,0.20164,0.283373,-0.145127,-0.43525,1.0682769999999984,0.009328053974292708,0.012491762101390403,0,0,16046.490000000002,-3.2,1,4,9,0,0.25881904510252074,0.9659258262890683
2024-02-04 09:00:00,18.662383,15.104784,0.189465,0.072329,-0.097082,-0.186712,-3.557598999999998,0.010152240472184073,0.004788482907137235,0,0,15584.989000000001,-2.5,17,3,3,0,-0.9659258262890683,-0.25881904510252063
2024-02-04 10:00:00,18.094166,15.489641,0.132708,0.065208,-0.078542,-0.084734,-2.6045250000000006,0.007334297695732425,0.004209781233793604,0,0,14839.809000000001,0.1,9,3,8,0,0.7071067811865476,-0.7071067811865475
2024-02-04 11:00:00,17.348267,16.77537,0.082267,0.092096,-0.074,-0.076726,-0.5728970000000011,0.0047420874949641945,0.005489953425766466,0,0,14377.829,2.9,0,3,2,0,0.0,1.0
2024-02-04 12:00:00,17.340992,14.860496,0.0,0.057053,-0.019008,-0.107391,-2.4804960000000005,0.0,0.0038392392824573287,0,0,13939.743,5.8,17,2,7,0,-0.9659258262890683,-0.25881904510252063
2024-02-04 13:00:00,16.028842,14.572375,0.0,0.065525,-0.071158,-0.123983,-1.4564670000000017,0.0,0.004496521671999245,0,0,13543.285,8.2,8,2,1,0,0.8660254037844387,-0.4999999999999998
2024-02-04 14:00:00,15.133398,13.295048,0.0,0.054921,-0.106602,-0.128206,-1.8383500000000002,0.0,0.004130936571270747,0,0,13244.278999999999,9.9,1,2,6,0,0.25881904510252074,0.9659258262890683
2024-02-04 15:00:00,15.304325,13.278812,0.0,0.055505,-0.155675,-0.169194,-2.025513,0.0,0.00417996730430403,0,0,13079.882,10.9,16,1,12,0,-0.8660254037844384,-0.5000000000000004
2024-02-04 16:00:00,17.330846,20.173774,0.011016,0.885661,-0.21017,-0.33772,2.8429280000000006,0.0006356296743967374,0.043901602149404466,0,0,13380.839,11.2,9,1,5,0,0.7071067811865476,-0.7071067811865475
2024-02-04 17:00:00,25.205637,24.912285,0.0,2.292776,-0.414363,-0.557158,-0.2933519999999987,0.0,0.09203395031808603,0,0,14025.255,10.9,0,1,11,0,0.0,1.0
2024-02-04 18:00:00,26.062241,22.511186,0.0,0.599292,-0.367759,-0.601439,-3.5510550000000016,0.0,0.02662196474232855,0,0,14903.661,9.4,17,0,4,0,-0.9659258262890683,-0.25881904510252063
2024-02-04 19:00:00,25.73966,33.737135,0.0,1.191364,-0.50034,-0.915896,7.997475000000001,0.0,0.03531313491794724,0,0,15121.595,6.3,9,0,10,0,0.7071067811865476,-0.7071067811865475
2024-02-04 20:00:00,23.66193,26.58364,0.0,0.945634,-0.48807,-0.753661,2.9217099999999974,0.0,0.03557202851076828,0,0,15140.296999999999,4.6,1,0,3,0,0.25881904510252074,0.9659258262890683
2024-02-04 21:00:00,21.942116,22.818599,0.0,0.436983,-0.437884,-0.603384,0.8764830000000003,0.0,0.01915029927998647,0,0,14998.961,3.7,17,6,9,1,-0.9659258262890683,-0.25881904510252063
2024-02-04 22:00:00,21.445967,24.831233,0.0,0.259746,-0.564033,-0.621846,3.3852660000000014,0.0,0.010460455185612408,0,0,14743.208999999999,2.2,8,6,2,1,0.8660254037844387,-0.4999999999999998
2024-02-04 23:00:00,21.223947,21.442571,0.0,0.135288,-0.556053,-0.522718,0.21862400000000193,0.0,0.006309318038401271,0,0,14478.648000000001,1.3,1,6,8,1,0.25881904510252074,0.9659258262890683
2024-02-05 00:00:00,21.274719,21.023761,-0.039987,0.282496,-0.525294,-0.424568,-0.2509580000000007,-0.0018795547898893517,0.01343698684550305,0,0,14360.451000000001,0.3,16,5,1,1,-0.8660254037844384,-0.5000000000000004
2024-02-05 01:00:00,21.528304,29.731471,0.022645,0.261787,-0.464341,-0.489483,8.203167,0.0010518710623930246,0.00880504701566902,0,0,14395.635999999999,-0.6,9,5,7,1,0.7071067811865476,-0.7071067811865475
2024-02-05 02:00:00,21.584856,36.92737,0.014878,0.372531,-0.440022,-0.608494,15.342514000000005,0.0006892795578529689,0.010088208285615791,0,0,14474.092,-1.1,0,5,12,1,0.0,1.0
2024-02-05 03:00:00,22.229686,26.084126,-0.013305,0.204086,-0.427009,-0.379961,3.8544400000000003,-0.0005985239737529356,0.007824145612546112,0,0,14703.130000000001,-1.6,17,4,6,0,-0.9659258262890683,-0.25881904510252063
2024-02-05 04:00:00,23.554127,23.961384,0.148316,0.161038,-0.434189,-0.367988,0.40725699999999776,0.006296815840383301,0.006720730321754369,0,0,15211.611,-2.1,8,4,11,0,0.8660254037844387,-0.4999999999999998
2024-02-05 05:00:00,28.053764,29.259975,0.418291,0.938478,-0.554527,-0.511836,1.2062109999999997,0.014910334313784062,0.03207377996734447,0,0,16092.599,-2.4,1,4,5,0,0.25881904510252074,0.9659258262890683
2024-02-05 06:00:00,41.600188,65.473399,1.613825,3.940651,-0.943637,-1.608919,23.873210999999998,0.03879369487464816,0.06018705398203016,0,0,17397.837,-2.5,17,3,10,0,-0.9659258262890683,-0.25881904510252063
2024-02-05 07:00:00,50.866734,51.594267,2.589577,0.553562,-1.132843,-1.606795,0.7275330000000011,0.0509090479447727,0.010729137793545937,0,0,18208.278,-2.4,9,3,4,0,0.7071067811865476,-0.7071067811865475
2024-02-05 08:00:00,32.931847,34.826006,1.039757,1.237225,-0.43791,-0.628719,1.894159000000002,0.03157299376497164,0.03552589406893228,0,0,17851.289,-2.3,1,3,9,0,0.25881904510252074,0.9659258262890683
2024-02-05 09:00:00,26.986613,22.843121,0.917145,0.847643,-0.240532,-0.098689,-4.143491999999998,0.033985183690891485,0.03710714485993399,0,0,17084.015,-1.5,17,2,3,0,-0.9659258262890683,-0.25881904510252063
2024-02-05 10:00:00,26.29466,26.974347,0.211522,1.379236,-0.116862,0.005111,0.6796870000000013,0.008044294925281406,0.05113139532163651,0,0,16401.237,0.6,9,2,8,0,0.7071067811865476,-0.7071067811865475
2024-02-05 11:00:00,24.492779,24.860028,0.362459,0.386961,-0.08968,0.000567,0.36724900000000105,0.014798606560733675,0.015565589869810284,0,0,15656.119,3.0,0,2,2,0,0.0,1.0
2024-02-05 12:00:00,24.816327,24.386191,0.390204,0.04955,-0.053877,0.009142,-0.43013600000000096,0.015723680623647488,0.002031887636736709,0,0,15355.65,5.4,17,1,8,0,-0.9659258262890683,-0.25881904510252063
2024-02-05 13:00:00,22.662056,22.014119,0.424727,0.0,-0.132671,-0.015048,-0.6479369999999989,0.01874176817849184,0.0,0,0,14983.3,7.3,8,1,1,0,0.8660254037844387,-0.4999999999999998
