datetime,hour,total_lmp_day_ahead,total_lmp_real_time,rt_da_spread,load_mw,pred_next_hour_da_lmp,pred_spread,spread_signal,signal_direction
2025-04-08 00:00:00,0,51.853735,42.648532,-9.205202999999997,13827.298,50.023094,-1.8306408227539066,-9.205202999999997,Neutral
2025-04-08 01:00:00,1,48.915863,39.460623,-9.455240000000003,13789.93,44.457882,-4.457981072509767,-9.455240000000003,Neutral
2025-04-08 02:00:00,2,47.289501,34.140455,-13.149045999999998,13691.273,44.228214,-3.0612867360839857,-13.149045999999998,Neutral
2025-04-08 03:00:00,3,48.853785,43.785432,-5.068353000000002,13911.665,47.050903,-1.802881679687502,-5.068353000000002,Neutral
2025-04-08 04:00:00,4,51.627811,43.97314,-7.6546710000000004,14277.593,51.224136,-0.40367464746093873,-7.6546710000000004,Neutral
2025-04-08 05:00:00,5,69.233944,41.415186,-27.818757999999995,15099.205,74.58167,5.347728668457037,-27.818757999999995,DA premium / potential RT hedge
2025-04-08 06:00:00,6,119.054428,67.046884,-52.007543999999996,16231.761,104.42705,-14.627380270507814,-52.007543999999996,DA premium / potential RT hedge
2025-04-08 07:00:00,7,124.197304,918.578577,794.381273,16815.879,110.43541,-13.761894454101565,794.381273,RT premium / potential DA hedge
2025-04-08 08:00:00,8,65.445515,28.256194,-37.189321,16718.486,92.509575,27.06405989013672,-37.189321,DA premium / potential RT hedge
2025-04-08 09:00:00,9,50.182535,26.91144,-23.271095000000003,16455.273,55.089237,4.906702213134764,-23.271095000000003,Neutral
2025-04-08 10:00:00,10,45.095484,40.876654,-4.218829999999997,16167.157,51.466602,6.371118325439454,-4.218829999999997,Neutral
2025-04-08 11:00:00,11,41.908442,33.86817,-8.040272000000002,15794.475,47.022552,5.114110490234374,-8.040272000000002,Neutral
2025-04-08 12:00:00,12,38.166561,32.148236,-6.018325000000004,15628.616,45.576767,7.410205967773436,-6.018325000000004,Neutral
2025-04-08 13:00:00,13,36.609643,28.454841,-8.154802,15370.443,40.80879,4.1991452995605485,-8.154802,Neutral
2025-04-08 14:00:00,14,34.65387,25.896093,-8.757776999999997,15049.759,39.673607,5.019736872558596,-8.757776999999997,Neutral
2025-04-08 15:00:00,15,33.559957,22.946971,-10.612985999999996,14715.5,42.6295,9.06954434277344,-10.612985999999996,Neutral
2025-04-08 16:00:00,16,34.585744,22.795705,-11.790038999999997,14547.099,51.51733,16.931586169677736,-11.790038999999997,Neutral
2025-04-08 17:00:00,17,39.907223,27.694269,-12.212954000000003,14655.651000000002,51.34248,11.435256705810545,-12.212954000000003,Neutral
2025-04-08 18:00:00,18,58.285336,29.587023,-28.698313000000002,14908.299,53.80654,-4.478794557128907,-28.698313000000002,DA premium / potential RT hedge
2025-04-08 19:00:00,19,102.897825,59.577206,-43.320619,15302.68,56.344227,-46.553598162841794,-43.320619,DA premium / potential RT hedge
2025-04-08 20:00:00,20,125.334045,83.856964,-41.477081,16003.08,100.09106,-25.242988176269535,-41.477081,DA premium / potential RT hedge
2025-04-08 21:00:00,21,85.170164,44.19045,-40.979714,15935.112,93.08178,7.911615479980469,-40.979714,DA premium / potential RT hedge
2025-04-08 22:00:00,22,80.526284,40.564628,-39.961656000000005,15524.856,53.482292,-27.043991824707035,-39.961656000000005,DA premium / potential RT hedge
2025-04-08 23:00:00,23,73.622978,43.793294,-29.829684,15000.28,49.78912,-23.83385827954102,-29.829684,DA premium / potential RT hedge
2025-04-09 00:00:00,0,68.429729,59.408742,-9.020986999999998,14769.094,61.637383,-6.792346492675776,-9.020986999999998,Neutral
2025-04-09 01:00:00,1,64.548889,93.637159,29.088269999999994,14756.793,51.812542,-12.73634703833008,29.088269999999994,RT premium / potential DA hedge
2025-04-09 02:00:00,2,64.327403,63.518694,-0.8087090000000003,14704.077,52.821625,-11.505778244140629,-0.8087090000000003,Neutral
2025-04-09 03:00:00,3,65.538679,42.363455,-23.175224,14882.835,55.27975,-10.258928176025393,-23.175224,Neutral
2025-04-09 04:00:00,4,66.294641,45.514976,-20.779665,15294.191,63.86759,-2.4270491420898423,-20.779665,Neutral
2025-04-09 05:00:00,5,77.023161,50.142929,-26.880232,16057.589,84.7581,7.734941416992186,-26.880232,DA premium / potential RT hedge
2025-04-09 06:00:00,6,147.602335,67.592938,-80.009397,17164.871,113.544525,-34.057809853515636,-80.009397,DA premium / potential RT hedge
2025-04-09 07:00:00,7,167.812859,63.765887,-104.04697200000001,17688.444,85.81591,-81.99694866064453,-104.04697200000001,DA premium / potential RT hedge
2025-04-09 08:00:00,8,66.756114,31.663806,-35.092307999999996,17280.801,67.591606,0.8354921401367221,-35.092307999999996,DA premium / potential RT hedge
2025-04-09 09:00:00,9,44.821248,28.79673,-16.024517999999997,16611.029,48.85908,4.03783326831055,-16.024517999999997,Neutral
2025-04-09 10:00:00,10,37.707035,28.801498,-8.905536999999999,15989.887,46.091892,8.384857242431643,-8.905536999999999,Neutral
2025-04-09 11:00:00,11,35.677436,28.996571,-6.680865000000001,15488.173,39.590805,3.9133690537109374,-6.680865000000001,Neutral
2025-04-09 12:00:00,12,34.921472,43.475856,8.554383999999999,15242.065,36.096077,1.1746049653320298,8.554383999999999,Neutral
2025-04-09 13:00:00,13,34.316458,38.45952,4.1430620000000005,14929.017,34.471638,0.15517972583008088,4.1430620000000005,Neutral
2025-04-09 14:00:00,14,33.611617,30.037877,-3.573740000000001,14783.198,34.19964,0.5880213666992162,-3.573740000000001,Neutral
2025-04-09 15:00:00,15,33.19333,27.32089,-5.8724400000000045,14737.431,38.20657,5.013239671630856,-5.8724400000000045,Neutral
2025-04-09 16:00:00,16,34.654242,31.072384,-3.581858000000004,14740.431,49.31263,14.658387699707028,-3.581858000000004,Neutral
2025-04-09 17:00:00,17,43.846191,32.942836,-10.903354999999998,14824.46,55.8281,11.981907297119143,-10.903354999999998,Neutral
2025-04-09 18:00:00,18,62.082631,54.389029,-7.6936019999999985,14957.735,59.09775,-2.9848793825683586,-7.6936019999999985,Neutral
2025-04-09 19:00:00,19,75.569317,54.642323,-20.926994,15279.804,54.565453,-21.003864424316404,-20.926994,Neutral
2025-04-09 20:00:00,20,74.676989,64.680192,-9.996797,15574.926,56.154644,-18.522344987548834,-9.996797,Neutral
2025-04-09 21:00:00,21,62.907397,43.6249,-19.282497000000006,15269.393,49.23487,-13.672526089355472,-19.282497000000006,Neutral
2025-04-09 22:00:00,22,57.574978,57.306281,-0.2686970000000031,14672.446,47.77225,-9.802726870849611,-0.2686970000000031,Neutral
2025-04-09 23:00:00,23,47.179376,67.845182,20.665805999999996,14083.242,46.005344,-1.1740316091308571,20.665805999999996,Neutral
2025-04-10 00:00:00,0,55.219859,51.891211,-3.328648000000001,13659.706,49.85464,-5.36521803930664,-3.328648000000001,Neutral
2025-04-10 01:00:00,1,47.266035,45.048018,-2.2180170000000032,13528.369,58.43936,11.173326572265623,-2.2180170000000032,Neutral
2025-04-10 02:00:00,2,43.085792,43.59694,0.5111479999999986,13489.836,51.314735,8.228943412597658,0.5111479999999986,Neutral
2025-04-10 03:00:00,3,43.000771,44.007093,1.0063219999999973,13470.181,48.70683,5.706058071044922,1.0063219999999973,Neutral
2025-04-10 04:00:00,4,41.761352,35.284442,-6.476910000000004,13669.357,49.37185,7.6104970600585915,-6.476910000000004,Neutral
2025-04-10 05:00:00,5,45.38147,43.043364,-2.3381060000000033,14261.051,56.59641,11.21493884399414,-2.3381060000000033,Neutral
2025-04-10 06:00:00,6,65.308205,41.910471,-23.397734,15293.81,72.370964,7.062759050292968,-23.397734,Neutral
