datetime,load_mw,temperature_2m,sin_hour,cos_hour
2024-01-01 00:00:00,13510.539,-0.4,0.0,1.0
2024-01-01 01:00:00,13392.585,-0.6,0.2588190451025207,0.9659258262890684
2024-01-01 02:00:00,13317.742000000002,-0.6,0.4999999999999999,0.8660254037844387
2024-01-01 03:00:00,13242.742,-0.6,0.7071067811865475,0.7071067811865476
2024-01-01 04:00:00,13392.619,-0.4,0.8660254037844386,0.5000000000000001
2024-01-01 05:00:00,13627.642,-0.3,0.9659258262890684,0.2588190451025207
2024-01-01 06:00:00,13913.028,-0.2,1.0,6.123233995736766e-17
2024-01-01 07:00:00,14168.748,0.1,0.9659258262890684,-0.2588190451025206
2024-01-01 08:00:00,14395.677,0.5,0.8660254037844387,-0.4999999999999998
2024-01-01 09:00:00,14644.527999999998,0.3,0.7071067811865476,-0.7071067811865475
2024-01-01 10:00:00,14909.753,0.6,0.4999999999999999,-0.8660254037844387
2024-01-01 11:00:00,15079.799,1.6,0.258819045102521,-0.9659258262890682
2024-01-01 12:00:00,14994.308,2.5,1.2246467991473532e-16,-1.0
2024-01-01 13:00:00,14942.49,2.8,-0.2588190451025208,-0.9659258262890684
2024-01-01 14:00:00,14917.384,3.1,-0.4999999999999998,-0.8660254037844388
2024-01-01 15:00:00,14973.373,3.3,-0.7071067811865471,-0.7071067811865479
2024-01-01 16:00:00,15280.621,3.1,-0.8660254037844384,-0.5000000000000004
2024-01-01 17:00:00,15763.771,2.8,-0.9659258262890684,-0.2588190451025206
2024-01-01 18:00:00,15923.941,2.3,-1.0,-1.8369701987210294e-16
2024-01-01 19:00:00,15777.828,1.8,-0.9659258262890684,0.2588190451025203
2024-01-01 20:00:00,15592.624,0.7,-0.8660254037844386,0.5000000000000001
2024-01-01 21:00:00,15388.283,1.0,-0.7071067811865477,0.7071067811865474
2024-01-01 22:00:00,14877.83,1.0,-0.5000000000000004,0.8660254037844384
2024-01-01 23:00:00,14489.973,1.0,-0.2588190451025215,0.965925826289068
2024-01-02 00:00:00,14199.585,0.9,0.0,1.0
2024-01-02 01:00:00,14069.113,0.6,0.2588190451025207,0.9659258262890684
2024-01-02 02:00:00,13952.937000000002,0.4,0.4999999999999999,0.8660254037844387
2024-01-02 03:00:00,14024.058,-0.1,0.7071067811865475,0.7071067811865476
2024-01-02 04:00:00,14316.627,-0.2,0.8660254037844386,0.5000000000000001
2024-01-02 05:00:00,14965.342,-0.8,0.9659258262890684,0.2588190451025207
2024-01-02 06:00:00,15972.572,-2.2,1.0,6.123233995736766e-17
2024-01-02 07:00:00,16703.847999999998,-2.8,0.9659258262890684,-0.2588190451025206
2024-01-02 08:00:00,16876.181,-3.3,0.8660254037844387,-0.4999999999999998
2024-01-02 09:00:00,16940.426,-0.4,0.7071067811865476,-0.7071067811865475
2024-01-02 10:00:00,17054.04,0.0,0.4999999999999999,-0.8660254037844387
2024-01-02 11:00:00,16898.59,1.0,0.258819045102521,-0.9659258262890682
2024-01-02 12:00:00,16756.127,2.0,1.2246467991473532e-16,-1.0
2024-01-02 13:00:00,16561.531,2.7,-0.2588190451025208,-0.9659258262890684
2024-01-02 14:00:00,16263.656,3.2,-0.4999999999999998,-0.8660254037844388
2024-01-02 15:00:00,16164.949,3.8,-0.7071067811865471,-0.7071067811865479
2024-01-02 16:00:00,16302.798,4.0,-0.8660254037844384,-0.5000000000000004
2024-01-02 17:00:00,16979.34,3.7,-0.9659258262890684,-0.2588190451025206
2024-01-02 18:00:00,17380.811999999998,2.5,-1.0,-1.8369701987210294e-16
2024-01-02 19:00:00,17414.775999999998,0.8,-0.9659258262890684,0.2588190451025203
2024-01-02 20:00:00,17306.393,0.5,-0.8660254037844386,0.5000000000000001
2024-01-02 21:00:00,17054.533,-0.9,-0.7071067811865477,0.7071067811865474
2024-01-02 22:00:00,16494.541,-1.6,-0.5000000000000004,0.8660254037844384
2024-01-02 23:00:00,16024.477,-2.2,-0.2588190451025215,0.965925826289068
2024-01-03 00:00:00,15651.858,-2.5,0.0,1.0
2024-01-03 01:00:00,15534.503,-2.8,0.2588190451025207,0.9659258262890684
2024-01-03 02:00:00,15505.227,-3.2,0.4999999999999999,0.8660254037844387
2024-01-03 03:00:00,15655.384,-3.4,0.7071067811865475,0.7071067811865476
2024-01-03 04:00:00,15952.017,-3.5,0.8660254037844386,0.5000000000000001
2024-01-03 05:00:00,16668.760000000002,-3.7,0.9659258262890684,0.2588190451025207
2024-01-03 06:00:00,17670.324,-3.8,1.0,6.123233995736766e-17
2024-01-03 07:00:00,18389.645,-3.7,0.9659258262890684,-0.2588190451025206
2024-01-03 08:00:00,18300.306,-4.1,0.8660254037844387,-0.4999999999999998
2024-01-03 09:00:00,17817.373,-3.6,0.7071067811865476,-0.7071067811865475
2024-01-03 10:00:00,17245.386,-2.2,0.4999999999999999,-0.8660254037844387
2024-01-03 11:00:00,16696.784,-0.4,0.258819045102521,-0.9659258262890682
2024-01-03 12:00:00,16342.181,1.2,1.2246467991473532e-16,-1.0
2024-01-03 13:00:00,16144.922,2.6,-0.2588190451025208,-0.9659258262890684
2024-01-03 14:00:00,15987.538,4.1,-0.4999999999999998,-0.8660254037844388
2024-01-03 15:00:00,16067.56,5.2,-0.7071067811865471,-0.7071067811865479
2024-01-03 16:00:00,16430.874,5.6,-0.8660254037844384,-0.5000000000000004
2024-01-03 17:00:00,16926.261,5.3,-0.9659258262890684,-0.2588190451025206
2024-01-03 18:00:00,17098.744,4.4,-1.0,-1.8369701987210294e-16
2024-01-03 19:00:00,17054.737,3.9,-0.9659258262890684,0.2588190451025203
2024-01-03 20:00:00,16948.488,3.6,-0.8660254037844386,0.5000000000000001
2024-01-03 21:00:00,16529.512,1.4,-0.7071067811865477,0.7071067811865474
2024-01-03 22:00:00,15910.444,0.6,-0.5000000000000004,0.8660254037844384
2024-01-03 23:00:00,15321.513,0.2,-0.2588190451025215,0.965925826289068
2024-01-04 00:00:00,15016.217,0.1,0.0,1.0
2024-01-04 01:00:00,14845.952,-0.2,0.2588190451025207,0.9659258262890684
2024-01-04 02:00:00,14638.26,-0.2,0.4999999999999999,0.8660254037844387
2024-01-04 03:00:00,14738.336,-0.1,0.7071067811865475,0.7071067811865476
2024-01-04 04:00:00,15014.825,0.2,0.8660254037844386,0.5000000000000001
2024-01-04 05:00:00,15698.927,0.4,0.9659258262890684,0.2588190451025207
2024-01-04 06:00:00,16650.801,0.3,1.0,6.123233995736766e-17
2024-01-04 07:00:00,17296.356,-0.2,0.9659258262890684,-0.2588190451025206
2024-01-04 08:00:00,17396.389000000003,-2.0,0.8660254037844387,-0.4999999999999998
2024-01-04 09:00:00,17308.832000000002,-1.7,0.7071067811865476,-0.7071067811865475
2024-01-04 10:00:00,17389.339,-1.3,0.4999999999999999,-0.8660254037844387
2024-01-04 11:00:00,17186.747,-1.1,0.258819045102521,-0.9659258262890682
2024-01-04 12:00:00,17009.504,-0.6,1.2246467991473532e-16,-1.0
2024-01-04 13:00:00,16965.319,-0.1,-0.2588190451025208,-0.9659258262890684
2024-01-04 14:00:00,16564.821,0.4,-0.4999999999999998,-0.8660254037844388
2024-01-04 15:00:00,16429.867,0.6,-0.7071067811865471,-0.7071067811865479
2024-01-04 16:00:00,16741.945,0.5,-0.8660254037844384,-0.5000000000000004
2024-01-04 17:00:00,17407.555,0.1,-0.9659258262890684,-0.2588190451025206
2024-01-04 18:00:00,17947.033,-1.5,-1.0,-1.8369701987210294e-16
2024-01-04 19:00:00,18040.685,-3.4,-0.9659258262890684,0.2588190451025203
2024-01-04 20:00:00,18037.744,-4.3,-0.8660254037844386,0.5000000000000001
2024-01-04 21:00:00,17789.512,-4.2,-0.7071067811865477,0.7071067811865474
2024-01-04 22:00:00,17404.535,-4.4,-0.5000000000000004,0.8660254037844384
2024-01-04 23:00:00,17009.974000000002,-5.1,-0.2588190451025215,0.965925826289068
2024-01-05 00:00:00,16804.112,-5.8,0.0,1.0
2024-01-05 01:00:00,16735.251,-5.8,0.2588190451025207,0.9659258262890684
2024-01-05 02:00:00,16834.185,-5.8,0.4999999999999999,0.8660254037844387
2024-01-05 03:00:00,17041.799,-6.1,0.7071067811865475,0.7071067811865476
2024-01-05 04:00:00,17394.58,-6.2,0.8660254037844386,0.5000000000000001
2024-01-05 05:00:00,18170.971,-6.1,0.9659258262890684,0.2588190451025207
2024-01-05 06:00:00,19209.606,-6.0,1.0,6.123233995736766e-17
2024-01-05 07:00:00,19879.812,-5.9,0.9659258262890684,-0.2588190451025206
2024-01-05 08:00:00,19796.752,-6.7,0.8660254037844387,-0.4999999999999998
2024-01-05 09:00:00,18984.423000000003,-6.4,0.7071067811865476,-0.7071067811865475
2024-01-05 10:00:00,18133.496,-4.8,0.4999999999999999,-0.8660254037844387
2024-01-05 11:00:00,17389.238,-2.5,0.258819045102521,-0.9659258262890682
2024-01-05 12:00:00,16851.57,-0.9,1.2246467991473532e-16,-1.0
2024-01-05 13:00:00,16314.459,0.4,-0.2588190451025208,-0.9659258262890684
2024-01-05 14:00:00,15909.764,1.4,-0.4999999999999998,-0.8660254037844388
2024-01-05 15:00:00,15676.423,2.0,-0.7071067811865471,-0.7071067811865479
2024-01-05 16:00:00,16118.298,2.3,-0.8660254037844384,-0.5000000000000004
2024-01-05 17:00:00,16884.16,1.9,-0.9659258262890684,-0.2588190451025206
2024-01-05 18:00:00,17185.467,1.1,-1.0,-1.8369701987210294e-16
2024-01-05 19:00:00,17182.201,-1.5,-0.9659258262890684,0.2588190451025203
2024-01-05 20:00:00,17050.431,-2.8,-0.8660254037844386,0.5000000000000001
2024-01-05 21:00:00,16792.578,-2.2,-0.7071067811865477,0.7071067811865474
2024-01-05 22:00:00,16284.493,-1.6,-0.5000000000000004,0.8660254037844384
2024-01-05 23:00:00,15673.622,-1.1,-0.2588190451025215,0.965925826289068
2024-01-06 00:00:00,15258.151,-1.1,0.0,1.0
2024-01-06 01:00:00,14958.813999999998,-0.9,0.2588190451025207,0.9659258262890684
2024-01-06 02:00:00,14818.367,-0.5,0.4999999999999999,0.8660254037844387
2024-01-06 03:00:00,14794.617,-0.3,0.7071067811865475,0.7071067811865476
2024-01-06 04:00:00,14801.361,-0.2,0.8660254037844386,0.5000000000000001
2024-01-06 05:00:00,14934.626,-0.2,0.9659258262890684,0.2588190451025207
2024-01-06 06:00:00,15366.695,-0.1,1.0,6.123233995736766e-17
2024-01-06 07:00:00,15795.89,-0.1,0.9659258262890684,-0.2588190451025206
2024-01-06 08:00:00,16097.652,-0.2,0.8660254037844387,-0.4999999999999998
2024-01-06 09:00:00,16344.567,-0.5,0.7071067811865476,-0.7071067811865475
2024-01-06 10:00:00,16685.094,-0.4,0.4999999999999999,-0.8660254037844387
2024-01-06 11:00:00,16644.804,-0.1,0.258819045102521,-0.9659258262890682
2024-01-06 12:00:00,16445.669,0.5,1.2246467991473532e-16,-1.0
2024-01-06 13:00:00,16157.889,0.8,-0.2588190451025208,-0.9659258262890684
2024-01-06 14:00:00,15851.946,1.5,-0.4999999999999998,-0.8660254037844388
2024-01-06 15:00:00,15685.234,2.3,-0.7071067811865471,-0.7071067811865479
2024-01-06 16:00:00,15739.975,3.2,-0.8660254037844384,-0.5000000000000004
2024-01-06 17:00:00,16168.219,3.0,-0.9659258262890684,-0.2588190451025206
2024-01-06 18:00:00,16161.867,2.4,-1.0,-1.8369701987210294e-16
2024-01-06 19:00:00,15974.227,1.9,-0.9659258262890684,0.2588190451025203
2024-01-06 20:00:00,15738.262,1.6,-0.8660254037844386,0.5000000000000001
2024-01-06 21:00:00,15490.282,0.9,-0.7071067811865477,0.7071067811865474
2024-01-06 22:00:00,14969.504,0.8,-0.5000000000000004,0.8660254037844384
2024-01-06 23:00:00,14549.222,0.8,-0.2588190451025215,0.965925826289068
2024-01-07 00:00:00,14200.251,0.7,0.0,1.0
2024-01-07 01:00:00,14030.158,0.4,0.2588190451025207,0.9659258262890684
2024-01-07 02:00:00,13933.807,0.4,0.4999999999999999,0.8660254037844387
2024-01-07 03:00:00,13853.914,0.2,0.7071067811865475,0.7071067811865476
2024-01-07 04:00:00,13911.892,0.6,0.8660254037844386,0.5000000000000001
2024-01-07 05:00:00,14118.318,0.5,0.9659258262890684,0.2588190451025207
2024-01-07 06:00:00,14485.42,0.5,1.0,6.123233995736766e-17
2024-01-07 07:00:00,14790.355,0.6,0.9659258262890684,-0.2588190451025206
2024-01-07 08:00:00,15055.359,0.6,0.8660254037844387,-0.4999999999999998
2024-01-07 09:00:00,15267.53,0.6,0.7071067811865476,-0.7071067811865475
2024-01-07 10:00:00,15331.632,1.1,0.4999999999999999,-0.8660254037844387
2024-01-07 11:00:00,15414.518,1.9,0.258819045102521,-0.9659258262890682
2024-01-07 12:00:00,15460.692,2.2,1.2246467991473532e-16,-1.0
2024-01-07 13:00:00,15434.028,2.3,-0.2588190451025208,-0.9659258262890684
2024-01-07 14:00:00,15450.852,2.8,-0.4999999999999998,-0.8660254037844388
2024-01-07 15:00:00,15457.204,2.8,-0.7071067811865471,-0.7071067811865479
2024-01-07 16:00:00,15827.628,3.0,-0.8660254037844384,-0.5000000000000004
2024-01-07 17:00:00,16479.863,2.5,-0.9659258262890684,-0.2588190451025206
2024-01-07 18:00:00,16584.808,2.2,-1.0,-1.8369701987210294e-16
2024-01-07 19:00:00,16459.708,1.8,-0.9659258262890684,0.2588190451025203
2024-01-07 20:00:00,16194.784,1.6,-0.8660254037844386,0.5000000000000001
2024-01-07 21:00:00,15710.485,0.9,-0.7071067811865477,0.7071067811865474
2024-01-07 22:00:00,15260.597,0.8,-0.5000000000000004,0.8660254037844384
2024-01-07 23:00:00,14832.815,0.3,-0.2588190451025215,0.965925826289068
2024-01-08 00:00:00,14619.841,-0.3,0.0,1.0
2024-01-08 01:00:00,14607.27,-1.9,0.2588190451025207,0.9659258262890684
2024-01-08 02:00:00,14440.042,-2.5,0.4999999999999999,0.8660254037844387
2024-01-08 03:00:00,14471.726,-3.3,0.7071067811865475,0.7071067811865476
2024-01-08 04:00:00,14944.086,-2.0,0.8660254037844386,0.5000000000000001
2024-01-08 05:00:00,15788.646,-2.4,0.9659258262890684,0.2588190451025207
2024-01-08 06:00:00,17071.605,-1.8,1.0,6.123233995736766e-17
2024-01-08 07:00:00,18012.011,-1.2,0.9659258262890684,-0.2588190451025206
2024-01-08 08:00:00,18005.8,-1.0,0.8660254037844387,-0.4999999999999998
2024-01-08 09:00:00,17602.262000000002,-1.0,0.7071067811865476,-0.7071067811865475
2024-01-08 10:00:00,17246.719,-0.3,0.4999999999999999,-0.8660254037844387
2024-01-08 11:00:00,16854.058,1.0,0.258819045102521,-0.9659258262890682
2024-01-08 12:00:00,16514.936,1.8,1.2246467991473532e-16,-1.0
2024-01-08 13:00:00,16214.065,2.5,-0.2588190451025208,-0.9659258262890684
2024-01-08 14:00:00,15970.077,3.0,-0.4999999999999998,-0.8660254037844388
2024-01-08 15:00:00,15920.864,3.6,-0.7071067811865471,-0.7071067811865479
2024-01-08 16:00:00,16288.261,4.1,-0.8660254037844384,-0.5000000000000004
2024-01-08 17:00:00,16978.755,3.7,-0.9659258262890684,-0.2588190451025206
2024-01-08 18:00:00,17373.014,2.7,-1.0,-1.8369701987210294e-16
2024-01-08 19:00:00,17283.698,1.6,-0.9659258262890684,0.2588190451025203
2024-01-08 20:00:00,17143.759,1.5,-0.8660254037844386,0.5000000000000001
2024-01-08 21:00:00,16721.825,1.1,-0.7071067811865477,0.7071067811865474
2024-01-08 22:00:00,16056.585,1.4,-0.5000000000000004,0.8660254037844384
2024-01-08 23:00:00,15432.79,1.9,-0.2588190451025215,0.965925826289068
2024-01-09 00:00:00,15034.648,2.5,0.0,1.0
2024-01-09 01:00:00,14773.427,2.8,0.2588190451025207,0.9659258262890684
2024-01-09 02:00:00,14877.999,3.2,0.4999999999999999,0.8660254037844387
2024-01-09 03:00:00,15014.285,3.4,0.7071067811865475,0.7071067811865476
2024-01-09 04:00:00,15324.889,2.3,0.8660254037844386,0.5000000000000001
2024-01-09 05:00:00,15846.69,1.5,0.9659258262890684,0.2588190451025207
2024-01-09 06:00:00,16765.918,2.2,1.0,6.123233995736766e-17
2024-01-09 07:00:00,17373.016,2.3,0.9659258262890684,-0.2588190451025206
2024-01-09 08:00:00,17487.993000000002,2.3,0.8660254037844387,-0.4999999999999998
2024-01-09 09:00:00,17462.266,4.0,0.7071067811865476,-0.7071067811865475
2024-01-09 10:00:00,17503.264,5.4,0.4999999999999999,-0.8660254037844387
2024-01-09 11:00:00,17414.824,6.6,0.258819045102521,-0.9659258262890682
2024-01-09 12:00:00,17250.336,7.3,1.2246467991473532e-16,-1.0
2024-01-09 13:00:00,17040.552,8.1,-0.2588190451025208,-0.9659258262890684
2024-01-09 14:00:00,16687.229,8.2,-0.4999999999999998,-0.8660254037844388
2024-01-09 15:00:00,16411.756,8.1,-0.7071067811865471,-0.7071067811865479
2024-01-09 16:00:00,16335.555,8.4,-0.8660254037844384,-0.5000000000000004
2024-01-09 17:00:00,16536.54,9.0,-0.9659258262890684,-0.2588190451025206
2024-01-09 18:00:00,16558.376,9.1,-1.0,-1.8369701987210294e-16
2024-01-09 19:00:00,16447.872,9.2,-0.9659258262890684,0.2588190451025203
2024-01-09 20:00:00,16329.186,7.4,-0.8660254037844386,0.5000000000000001
2024-01-09 21:00:00,15905.069,6.2,-0.7071067811865477,0.7071067811865474
2024-01-09 22:00:00,15362.976,4.8,-0.5000000000000004,0.8660254037844384
2024-01-09 23:00:00,14835.856,3.5,-0.2588190451025215,0.965925826289068
2024-01-10 00:00:00,14561.867,3.5,0.0,1.0
2024-01-10 01:00:00,14397.121,3.1,0.2588190451025207,0.9659258262890684
2024-01-10 02:00:00,14385.863,3.0,0.4999999999999999,0.8660254037844387
2024-01-10 03:00:00,14667.447,2.3,0.7071067811865475,0.7071067811865476
2024-01-10 04:00:00,15048.925,1.5,0.8660254037844386,0.5000000000000001
2024-01-10 05:00:00,15699.049,1.5,0.9659258262890684,0.2588190451025207
2024-01-10 06:00:00,16686.744,1.5,1.0,6.123233995736766e-17
2024-01-10 07:00:00,17395.358,1.9,0.9659258262890684,-0.2588190451025206
2024-01-10 08:00:00,17490.237,2.0,0.8660254037844387,-0.4999999999999998
2024-01-10 09:00:00,17414.168,2.0,0.7071067811865476,-0.7071067811865475
2024-01-10 10:00:00,17469.484,2.0,0.4999999999999999,-0.8660254037844387
2024-01-10 11:00:00,17356.425,2.2,0.258819045102521,-0.9659258262890682
2024-01-10 12:00:00,17371.58,2.8,1.2246467991473532e-16,-1.0
2024-01-10 13:00:00,17384.825,3.2,-0.2588190451025208,-0.9659258262890684
2024-01-10 14:00:00,17215.655,3.5,-0.4999999999999998,-0.8660254037844388
2024-01-10 15:00:00,17094.912,3.5,-0.7071067811865471,-0.7071067811865479
2024-01-10 16:00:00,17198.663999999997,3.3,-0.8660254037844384,-0.5000000000000004
2024-01-10 17:00:00,17580.559999999998,3.1,-0.9659258262890684,-0.2588190451025206
2024-01-10 18:00:00,17712.862999999998,2.6,-1.0,-1.8369701987210294e-16
2024-01-10 19:00:00,17677.434,2.3,-0.9659258262890684,0.2588190451025203
2024-01-10 20:00:00,17501.216,2.0,-0.8660254037844386,0.5000000000000001
2024-01-10 21:00:00,17092.146,0.9,-0.7071067811865477,0.7071067811865474
2024-01-10 22:00:00,16555.341,0.9,-0.5000000000000004,0.8660254037844384
2024-01-10 23:00:00,15977.352,0.8,-0.2588190451025215,0.965925826289068
2024-01-11 00:00:00,15640.996,-0.2,0.0,1.0
2024-01-11 01:00:00,15518.191,-1.3,0.2588190451025207,0.9659258262890684
2024-01-11 02:00:00,15554.694,-1.4,0.4999999999999999,0.8660254037844387
2024-01-11 03:00:00,15707.825,-1.2,0.7071067811865475,0.7071067811865476
2024-01-11 04:00:00,16117.438000000002,-2.5,0.8660254037844386,0.5000000000000001
2024-01-11 05:00:00,16789.29,-2.5,0.9659258262890684,0.2588190451025207
2024-01-11 06:00:00,17762.788,-2.0,1.0,6.123233995736766e-17
2024-01-11 07:00:00,18287.059,-1.0,0.9659258262890684,-0.2588190451025206
2024-01-11 08:00:00,18273.24,-0.6,0.8660254037844387,-0.4999999999999998
2024-01-11 09:00:00,17699.833,0.3,0.7071067811865476,-0.7071067811865475
2024-01-11 10:00:00,17152.159,1.8,0.4999999999999999,-0.8660254037844387
2024-01-11 11:00:00,16644.963,4.2,0.258819045102521,-0.9659258262890682
2024-01-11 12:00:00,16367.136,5.2,1.2246467991473532e-16,-1.0
2024-01-11 13:00:00,16081.665,6.1,-0.2588190451025208,-0.9659258262890684
2024-01-11 14:00:00,15660.277,7.0,-0.4999999999999998,-0.8660254037844388
2024-01-11 15:00:00,15383.533,7.7,-0.7071067811865471,-0.7071067811865479
2024-01-11 16:00:00,15602.528,7.7,-0.8660254037844384,-0.5000000000000004
2024-01-11 17:00:00,16252.869,7.2,-0.9659258262890684,-0.2588190451025206
2024-01-11 18:00:00,16725.013,5.7,-1.0,-1.8369701987210294e-16
2024-01-11 19:00:00,16885.269,1.6,-0.9659258262890684,0.2588190451025203
2024-01-11 20:00:00,17025.806,0.5,-0.8660254037844386,0.5000000000000001
2024-01-11 21:00:00,16857.257,-0.1,-0.7071067811865477,0.7071067811865474
2024-01-11 22:00:00,16431.602,-1.4,-0.5000000000000004,0.8660254037844384
2024-01-11 23:00:00,16047.03,-2.4,-0.2588190451025215,0.965925826289068
2024-01-12 00:00:00,14786.982,-3.0,0.0,1.0
2024-01-12 01:00:00,14801.334,-3.3,0.2588190451025207,0.9659258262890684
2024-01-12 02:00:00,14883.863,-3.1,0.4999999999999999,0.8660254037844387
2024-01-12 03:00:00,15159.434,-2.7,0.7071067811865475,0.7071067811865476
2024-01-12 04:00:00,15591.816,-1.9,0.8660254037844386,0.5000000000000001
2024-01-12 05:00:00,16111.651000000002,-1.5,0.9659258262890684,0.2588190451025207
2024-01-12 06:00:00,16666.247,-1.2,1.0,6.123233995736766e-17
2024-01-12 07:00:00,17447.502,-0.9,0.9659258262890684,-0.2588190451025206
2024-01-12 08:00:00,17333.395,-0.4,0.8660254037844387,-0.4999999999999998
2024-01-12 09:00:00,17025.436,0.6,0.7071067811865476,-0.7071067811865475
2024-01-12 10:00:00,17137.168,1.8,0.4999999999999999,-0.8660254037844387
2024-01-12 11:00:00,16677.749,3.4,0.258819045102521,-0.9659258262890682
2024-01-12 12:00:00,16391.305,4.8,1.2246467991473532e-16,-1.0
2024-01-12 13:00:00,16069.519,6.2,-0.2588190451025208,-0.9659258262890684
2024-01-12 14:00:00,16018.75,7.4,-0.4999999999999998,-0.8660254037844388
2024-01-12 15:00:00,15741.155,5.9,-0.7071067811865471,-0.7071067811865479
2024-01-12 16:00:00,15764.935,5.5,-0.8660254037844384,-0.5000000000000004
2024-01-12 17:00:00,15971.783,5.8,-0.9659258262890684,-0.2588190451025206
2024-01-12 18:00:00,15878.506,5.9,-1.0,-1.8369701987210294e-16
2024-01-12 19:00:00,15599.856,6.9,-0.9659258262890684,0.2588190451025203
2024-01-12 20:00:00,15271.428,8.1,-0.8660254037844386,0.5000000000000001
2024-01-12 21:00:00,14688.961,7.8,-0.7071067811865477,0.7071067811865474
2024-01-12 22:00:00,14186.802,7.9,-0.5000000000000004,0.8660254037844384
2024-01-12 23:00:00,13788.723999999998,7.6,-0.2588190451025215,0.965925826289068
2024-01-13 00:00:00,14013.736,6.8,0.0,1.0
2024-01-13 01:00:00,13826.999,6.9,0.2588190451025207,0.9659258262890684
2024-01-13 02:00:00,13779.315,5.5,0.4999999999999999,0.8660254037844387
2024-01-13 03:00:00,13957.916,3.5,0.7071067811865475,0.7071067811865476
2024-01-13 04:00:00,14280.855,0.2,0.8660254037844386,0.5000000000000001
2024-01-13 05:00:00,14690.736,-1.5,0.9659258262890684,0.2588190451025207
2024-01-13 06:00:00,15308.86,-2.5,1.0,6.123233995736766e-17
2024-01-13 07:00:00,16145.589,-3.9,0.9659258262890684,-0.2588190451025206
2024-01-13 08:00:00,16633.236,-4.6,0.8660254037844387,-0.4999999999999998
2024-01-13 09:00:00,17143.298000000003,-5.2,0.7071067811865476,-0.7071067811865475
2024-01-13 10:00:00,17338.626,-5.5,0.4999999999999999,-0.8660254037844387
2024-01-13 11:00:00,17379.618000000002,-5.1,0.258819045102521,-0.9659258262890682
2024-01-13 12:00:00,17370.765,-4.1,1.2246467991473532e-16,-1.0
2024-01-13 13:00:00,17324.913,-3.5,-0.2588190451025208,-0.9659258262890684
2024-01-13 14:00:00,17102.494,-3.5,-0.4999999999999998,-0.8660254037844388
2024-01-13 15:00:00,16935.544,-3.2,-0.7071067811865471,-0.7071067811865479
2024-01-13 16:00:00,17098.328,-2.1,-0.8660254037844384,-0.5000000000000004
2024-01-13 17:00:00,17559.857,-2.0,-0.9659258262890684,-0.2588190451025206
2024-01-13 18:00:00,17842.327,-2.1,-1.0,-1.8369701987210294e-16
2024-01-13 19:00:00,17729.892,-2.7,-0.9659258262890684,0.2588190451025203
2024-01-13 20:00:00,17561.758,-3.0,-0.8660254037844386,0.5000000000000001
2024-01-13 21:00:00,17267.5,-2.7,-0.7071067811865477,0.7071067811865474
2024-01-13 22:00:00,16968.804,-4.1,-0.5000000000000004,0.8660254037844384
2024-01-13 23:00:00,16662.021,-4.6,-0.2588190451025215,0.965925826289068
2024-01-14 00:00:00,16337.063,-4.4,0.0,1.0
2024-01-14 01:00:00,16126.152999999998,-4.2,0.2588190451025207,0.9659258262890684
2024-01-14 02:00:00,16093.665,-4.4,0.4999999999999999,0.8660254037844387
2024-01-14 03:00:00,16172.869,-4.6,0.7071067811865475,0.7071067811865476
2024-01-14 04:00:00,16276.317,-5.1,0.8660254037844386,0.5000000000000001
2024-01-14 05:00:00,16430.229,-6.3,0.9659258262890684,0.2588190451025207
2024-01-14 06:00:00,16944.768,-8.5,1.0,6.123233995736766e-17
2024-01-14 07:00:00,17493.085,-9.6,0.9659258262890684,-0.2588190451025206
2024-01-14 08:00:00,17885.271,-11.2,0.8660254037844387,-0.4999999999999998
2024-01-14 09:00:00,18022.046,-11.7,0.7071067811865476,-0.7071067811865475
2024-01-14 10:00:00,17765.449,-13.1,0.4999999999999999,-0.8660254037844387
2024-01-14 11:00:00,17559.547,-13.2,0.258819045102521,-0.9659258262890682
2024-01-14 12:00:00,17403.423,-12.6,1.2246467991473532e-16,-1.0
2024-01-14 13:00:00,17186.201999999997,-11.3,-0.2588190451025208,-0.9659258262890684
2024-01-14 14:00:00,17065.989,-10.6,-0.4999999999999998,-0.8660254037844388
2024-01-14 15:00:00,17211.737,-10.2,-0.7071067811865471,-0.7071067811865479
2024-01-14 16:00:00,17832.578999999998,-10.1,-0.8660254037844384,-0.5000000000000004
2024-01-14 17:00:00,18665.454,-10.5,-0.9659258262890684,-0.2588190451025206
2024-01-14 18:00:00,19082.561,-11.3,-1.0,-1.8369701987210294e-16
2024-01-14 19:00:00,18960.106,-11.7,-0.9659258262890684,0.2588190451025203
2024-01-14 20:00:00,18884.287,-11.9,-0.8660254037844386,0.5000000000000001
2024-01-14 21:00:00,18591.6,-12.1,-0.7071067811865477,0.7071067811865474
2024-01-14 22:00:00,18204.794,-12.4,-0.5000000000000004,0.8660254037844384
2024-01-14 23:00:00,17825.886,-12.6,-0.2588190451025215,0.965925826289068
2024-01-15 00:00:00,17654.271,-12.9,0.0,1.0
2024-01-15 01:00:00,17578.826,-13.0,0.2588190451025207,0.9659258262890684
2024-01-15 02:00:00,17471.509000000002,-13.2,0.4999999999999999,0.8660254037844387
2024-01-15 03:00:00,17504.574,-13.4,0.7071067811865475,0.7071067811865476
2024-01-15 04:00:00,17780.856,-13.0,0.8660254037844386,0.5000000000000001
2024-01-15 05:00:00,18236.075,-13.1,0.9659258262890684,0.2588190451025207
